"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000143373",397.041273657482,-0.0175418368109282,0.0936636167305352,-0.187285494872518,0.851436795184,0.896443365372127,"ZNF687","57592","zinc finger protein 687"
"ENSG00000187173",7.40355212968342,-0.124427664304704,0.66550341739046,-0.186967731574698,0.851685933248262,0.896606351151207,"LCE2A","353139","late cornified envelope 2A"
"ENSG00000142530",3.30993015195115,0.189280705064627,1.01258307399242,0.186928569048986,0.851716639127877,0.896606351151207,"GARIN5A","112703","golgi associated RAB2 interactor 5A"
"ENSG00000242419",6.86004816855753,-0.123416494276951,0.664416969565263,-0.185751568563495,0.852639586118053,0.897476446245362,"PCDHGC4","56098","protocadherin gamma subfamily C, 4"
"ENSG00000188906",30.9642548470342,-0.0607639163685726,0.327189216603493,-0.185714911387834,0.852668334153341,0.897476446245362,"LRRK2","120892","leucine rich repeat kinase 2"
"ENSG00000258315",1.99735849197192,-0.228886947424605,1.23373407239112,-0.185523730394343,0.852818269168656,0.897485766653714,"C17orf49","124944","chromosome 17 open reading frame 49"
"ENSG00000145911",5.1783180464441,0.144913931814346,0.781239547307333,0.185492314506882,0.852842907804389,0.897485766653714,"N4BP3","23138","NEDD4 binding protein 3"
"ENSG00000047188",538.695248177935,-0.0163131190584802,0.0879925037799917,-0.185392145440799,0.852921468667913,0.897485766653714,"YTHDC2","64848","YTH N6-methyladenosine RNA binding protein C2"
"ENSG00000138378",5.22322742222115,0.14371836139866,0.7752450305244,0.185384434262603,0.852927516471896,0.897485766653714,"STAT4","6775","signal transducer and activator of transcription 4"
"ENSG00000115266",82.9620740431172,0.0369566403471728,0.199946898268987,0.184832276304958,0.853360591177761,0.89787558606605,"APC2","10297","APC regulator of WNT signaling pathway 2"
"ENSG00000112242",533.047816467535,0.0156112152173971,0.0845201502314362,0.184704063760534,0.853461158602803,0.897915521643518,"E2F3","1871","E2F transcription factor 3"
"ENSG00000166130",2549.62407189406,0.00998725597698926,0.0541005437900259,0.184605463777807,0.853538500130772,0.897931017486458,"IKBIP","121457","IKBKB interacting protein"
"ENSG00000123570",24.6126258422777,0.0701728808740772,0.380683838556467,0.184333753542491,0.853751636099574,0.898089357683854,"RAB9B","51209","RAB9B, member RAS oncogene family"
"ENSG00000189042",66.1238152128315,0.0415655474607423,0.22599216079174,0.183924731349626,0.85407250295854,0.89836099200003,"ZNF567","163081","zinc finger protein 567"
"ENSG00000132692",1.82552075267164,0.255848231262798,1.3934039830109,0.183613822252722,0.854316418895787,0.898551651146644,"BCAN","63827","brevican"
"ENSG00000197971",31.0778616889537,-0.0585151383482659,0.318972606197662,-0.183448789053706,0.854445897213457,0.898621928126884,"MBP","4155","myelin basic protein"
"ENSG00000279937",1.15842709435976,0.299688314105345,1.637378748474,0.183029317062193,0.854775015467942,0.898902141000642,NA,NA,NA
"ENSG00000100417",714.293385968695,0.0140119443932035,0.0765919861364365,0.182942695443926,0.854842982048759,0.898907699483887,"PMM1","5372","phosphomannomutase 1"
"ENSG00000183474",100.400676580217,0.0322651753046513,0.17652573350608,0.182778876845965,0.854971523228558,0.898976949528613,"GTF2H2C","728340","GTF2H2 family member C"
"ENSG00000182983",7.49020441807474,0.117391959963708,0.643320200819719,0.182478274138022,0.855207402834645,0.899079201353764,"ZNF662","389114","zinc finger protein 662"
"ENSG00000115956",0.861732253574329,0.343757090448397,1.88447547976748,0.18241526310059,0.855256848536925,0.899079201353764,"PLEK","5341","pleckstrin"
"ENSG00000175920",0.861732253574329,0.343757090448397,1.88447547976748,0.18241526310059,0.855256848536925,0.899079201353764,"DOK7","285489","docking protein 7"
"ENSG00000136449",2.43610912550097,-0.206004789124591,1.13187653465707,-0.182002880011118,0.855580465729792,0.899353474971117,"MYCBPAP","84073","MYCBP associated protein"
"ENSG00000161914",46.7337082660598,0.047687535692163,0.262396963190552,0.181738138705258,0.855788233994852,0.899505941345659,"ZNF653","115950","zinc finger protein 653"
"ENSG00000171861",112.937332741725,-0.0305986174137809,0.16856462207527,-0.181524551457289,0.855955863979413,0.899568474419914,"MRM3","55178","mitochondrial rRNA methyltransferase 3"
"ENSG00000131187",11.6811532792555,-0.0935920527636058,0.515651629711343,-0.181502486118385,0.855973181921355,0.899568474419914,"F12","2161","coagulation factor XII"
"ENSG00000203943",7.11937322232137,0.124825797703304,0.68955275144698,0.181024290659947,0.856348509800347,0.89989697215848,"SAMD13","148418","sterile alpha motif domain containing 13"
"ENSG00000188004",2.15378536581348,0.233683048886189,1.29250056741932,0.180799184756084,0.85652520303514,0.899962660626405,"SNHG28","284677","small nucleolar RNA host gene 28"
"ENSG00000155465",51.2973942901845,-0.0455968907714093,0.252216456988499,-0.180784756537471,0.85653652847708,0.899962660626405,"SLC7A7","9056","solute carrier family 7 member 7"
"ENSG00000125846",156.59745126548,0.0262046909056206,0.145180427353815,0.180497408522968,0.856762088684592,0.900133707972581,"ZNF133","7692","zinc finger protein 133"
"ENSG00000067955",1253.81619590722,-0.0117770898343528,0.0657315090279163,-0.17916962516943,0.857804513371943,0.901162883764342,"CBFB","865","core-binding factor subunit beta"
"ENSG00000184860",5.0336490672558,0.150036161301893,0.837842647596644,0.179074390319319,0.857879290513757,0.901175425231306,"SDR42E1","93517","short chain dehydrogenase/reductase family 42E, member 1"
"ENSG00000166166",362.874486858219,-0.0178285462451104,0.0996584404527656,-0.178896500528327,0.858018970634714,0.901256138421771,"TRMT61A","115708","tRNA methyltransferase 61A"
"ENSG00000162849",211.381778414525,-0.0259084244322855,0.145103274185364,-0.178551618340386,0.858289786837513,0.901474573973691,"KIF26B","55083","kinesin family member 26B"
"ENSG00000128313",4.42219534934141,0.14817987951437,0.83032814465482,0.178459420493292,0.858362187345566,0.901484593828105,"APOL5","80831","apolipoprotein L5"
"ENSG00000088038",699.922330586624,0.0136745695973797,0.0766740033549315,0.178346884198531,0.85845056070799,0.901511386285389,"CNOT3","4849","CCR4-NOT transcription complex subunit 3"
"ENSG00000197448",710.186082150988,0.0132409041894133,0.0748381936548189,0.176927094879992,0.859565655715004,0.902580324780032,"GSTK1","373156","glutathione S-transferase kappa 1"
"ENSG00000242028",9.30631690619,-0.114310173688625,0.646219572633803,-0.176890608903611,0.859594315308952,0.902580324780032,"HYPK","25764","huntingtin interacting protein K"
"ENSG00000154582",1064.0499665741,-0.0129341957647339,0.0732016726591373,-0.176692625931676,0.859749833395093,0.902677528422215,"ELOC","6921","elongin C"
"ENSG00000167792",1209.86485082998,0.0107893516374777,0.0610918331450915,0.176608739368702,0.859815728974611,0.902680627322467,"NDUFV1","4723","NADH:ubiquinone oxidoreductase core subunit V1"
"ENSG00000113593",244.79086275381,0.0214739935091912,0.121853349809511,0.17622817544828,0.860114686365916,0.90292838863726,"PPWD1","23398","peptidylprolyl isomerase domain and WD repeat containing 1"
"ENSG00000131043",604.478842622295,-0.0136706490638501,0.0777248806958565,-0.175885108365034,0.860384204770078,0.903145211580127,"AAR2","25980","AAR2 splicing factor"
"ENSG00000120215",5.06400358555338,-0.137758853829872,0.784746389188203,-0.175545699512399,0.860650865220221,0.903359003009822,"MLANA","2315","melan-A"
"ENSG00000074842",2937.15206885341,-0.00793617296345021,0.045360159994062,-0.174959104299657,0.861111767905907,0.903776629357334,"MYDGF","56005","myeloid derived growth factor"
"ENSG00000180535",3.12875647051663,-0.175679765412623,1.00630039004955,-0.174579844298752,0.861409787264188,0.904023253505724,"BHLHA15","168620","basic helix-loop-helix family member a15"
"ENSG00000078618",3671.94077177026,0.00751093506026691,0.0430708935421245,0.174385401429413,0.861562586510161,0.904117448642047,"NRDC","4898","nardilysin convertase"
"ENSG00000166578",3.52169096840548,-0.162773388644834,0.934564247529532,-0.174170357014102,0.861731581124319,0.904228624050916,"IQCD","115811","IQ motif containing D"
"ENSG00000106714",14.5799295318258,0.083794490145204,0.481582124293881,0.173998339884537,0.861866766910775,0.904304309647895,"CNTNAP3","79937","contactin associated protein family member 3"
"ENSG00000131379",1.00242407116608,-0.313220184308126,1.80440627384477,-0.173586286441316,0.862190610229269,0.904546654612005,"C3orf20","84077","chromosome 3 open reading frame 20"
"ENSG00000204315",56.1745080076352,0.0425909174108937,0.245497129710151,0.173488453658009,0.862267502915624,0.904546654612005,"FKBPL","63943","FKBP prolyl isomerase like"
"ENSG00000160446",252.924969161588,-0.0204864294380257,0.118102115254706,-0.173463696173802,0.862286961522957,0.904546654612005,"ZDHHC12","84885","zinc finger DHHC-type palmitoyltransferase 12"
"ENSG00000168116",188.855836738855,0.0233729693175635,0.134900945068037,0.173260234061187,0.862446879536565,0.904648237231852,"KIAA1586","57691","KIAA1586"
"ENSG00000114023",204.72863694659,-0.0221540598750434,0.12795276075153,-0.173142492158212,0.862539425392054,0.904679141340411,"FAM162A","26355","family with sequence similarity 162 member A"
"ENSG00000160201",15.435126921755,-0.0783601700267032,0.4550119003098,-0.172215649685977,0.863267995021396,0.905377089118169,"U2AF1","7307","U2 small nuclear RNA auxiliary factor 1"
"ENSG00000174599",56.5352874032318,-0.0405530542753803,0.235799036534501,-0.171981424824214,0.863452132251153,0.905503987467187,"TRAM1L1","133022","translocation associated membrane protein 1 like 1"
"ENSG00000148483",1.44982162058174,0.253001024952149,1.47339668930451,0.171712768725966,0.863663346929385,0.905659261356705,"TMEM236","653567","transmembrane protein 236"
"ENSG00000132522",11.6958734315823,0.0910586374842169,0.531056715223525,0.171466878911209,0.86385667152895,0.9057957539224,"GPS2","2874","G protein pathway suppressor 2"
"ENSG00000124575",0.782727962269861,0.342880877804649,2.00309548098108,0.171175503644346,0.86408576845729,NA,"H1-3","3007","H1.3 linker histone, cluster member"
"ENSG00000166800",0.782727962269861,0.342880877804649,2.00309548098108,0.171175503644346,0.86408576845729,NA,"LDHAL6A","160287","lactate dehydrogenase A like 6A"
"ENSG00000180209",1.2831661220862,-0.266693296107307,1.55810300676266,-0.171165381845599,0.864093727035579,0.905978077161664,"MYL11","29895","myosin light chain 11"
"ENSG00000153789",1.40178278450391,0.253690756763605,1.48467802922636,0.170872574234697,0.864323962069491,0.90615322319165,"CIBAR2","339145","CBY1 interacting BAR domain containing 2"
"ENSG00000172175",427.807062163237,-0.015781088180028,0.0925326802831359,-0.17054610470312,0.864580679100034,0.90629745092798,"MALT1","10892","MALT1 paracaspase"
"ENSG00000063761",62.206030520023,0.038766581639461,0.227320795212598,0.170536890842764,0.864587924562143,0.90629745092798,"ADCK1","57143","aarF domain containing kinase 1"
"ENSG00000204152",148.73117506221,-0.0254783932860203,0.149732040903237,-0.170159927910723,0.864884364969259,0.906541929398051,"TIMM23B","100652748","translocase of inner mitochondrial membrane 23 homolog B"
"ENSG00000162526",1.89268906000426,-0.220239514863994,1.29580538693406,-0.16996341972701,0.865038904857167,0.906615869031664,"TSSK3","81629","testis specific serine kinase 3"
"ENSG00000088766",561.557261595744,0.013893413145752,0.0817848642491295,0.169877559537551,0.865106429487831,0.906615869031664,"CRLS1","54675","cardiolipin synthase 1"
"ENSG00000099308",205.430997195004,0.0213276424442341,0.125599890320626,0.16980621869804,0.865162536144412,0.906615869031664,"MAST3","23031","microtubule associated serine/threonine kinase 3"
"ENSG00000036448",3.76065310384933,-0.15606262608967,0.919374554457906,-0.169748689838049,0.865207780738258,0.906615869031664,"MYOM2","9172","myomesin 2"
"ENSG00000129028",61.822240252901,0.0384665333464983,0.226925376728001,0.169511818824059,0.865394076808132,0.906712201797658,"THAP10","56906","THAP domain containing 10"
"ENSG00000100395",422.982550583105,0.0153010619518716,0.0902871877565292,0.169471021659605,0.865426164019688,0.906712201797658,"L3MBTL2","83746","L3MBTL histone methyl-lysine binding protein 2"
"ENSG00000186790",0.816822877797283,0.348719087616564,2.06039004838139,0.169249064219909,0.865600738746473,0.906828854873487,"FOXE3","2301","forkhead box E3"
"ENSG00000137496",36.1025095514145,-0.0489893516847418,0.289711101527653,-0.169097253872634,0.865720144918789,0.906887698924788,"IL18BP","10068","interleukin 18 binding protein"
"ENSG00000075539",1068.47208785943,0.0109224353307226,0.0647962527041657,0.16856584871644,0.866138144874213,0.907174032506841,"FRYL","285527","FRY like transcription coactivator"
"ENSG00000234284",26.205708374605,-0.0588975745319117,0.349405362435231,-0.168565170612771,0.866138678290242,0.907174032506841,"ZNF879","345462","zinc finger protein 879"
"ENSG00000176920",14.8277427886454,-0.0767574323095951,0.455603051960746,-0.168474359377664,0.866210113594464,0.907174032506841,"FUT2","2524","fucosyltransferase 2"
"ENSG00000171135",381.58563027667,0.016289373515068,0.0967141133444373,0.16842809132784,0.866246510086374,0.907174032506841,"JAGN1","84522","jagunal homolog 1"
"ENSG00000143061",0.661921964055357,-0.379000999358889,2.25545293357562,-0.168037644996675,0.866553663707155,NA,"IGSF3","3321","immunoglobulin superfamily member 3"
"ENSG00000125912",2606.48200965375,-0.00793407893714927,0.0472798383180229,-0.167811042072131,0.866731935374423,0.907616114290223,"NCLN","56926","nicalin"
"ENSG00000149115",3694.55333798851,0.00779690304398835,0.0465093726308798,0.167641544122047,0.86686528619769,0.907689476442835,"TNKS1BP1","85456","tankyrase 1 binding protein 1"
"ENSG00000171174",15.2046604846938,0.075144100337829,0.448763164053089,0.167447122128187,0.867018250429771,0.907783363467426,"RBKS","64080","ribokinase"
"ENSG00000171100",182.584256940597,-0.0227693815387257,0.136193644641531,-0.167183877035202,0.867225370135994,0.907933934378763,"MTM1","4534","myotubularin 1"
"ENSG00000125817",1927.46422185122,-0.00913364969058024,0.0546716838892507,-0.167063624911982,0.867319986840251,0.907966707882039,"CENPB","1059","centromere protein B"
"ENSG00000183578",23.8281586302772,-0.060720444214203,0.363744456697669,-0.166931600182904,0.867423868648309,0.908009175203313,"TNFAIP8L3","388121","TNF alpha induced protein 8 like 3"
"ENSG00000196865",400.599823171582,-0.0155700424726825,0.0936053536067108,-0.166337093689118,0.867891676093533,0.90832723608286,"NHLRC2","374354","NHL repeat containing 2"
"ENSG00000115085",0.709960800133185,-0.366886763731262,2.20738290056554,-0.166208936219115,0.867992527179365,NA,"ZAP70","7535","zeta chain of T cell receptor associated protein kinase 70"
"ENSG00000130948",0.709960800133185,-0.366886763731262,2.20738290056554,-0.166208936219115,0.867992527179365,NA,"HSD17B3","3293","hydroxysteroid 17-beta dehydrogenase 3"
"ENSG00000134489",0.709960800133185,-0.366886763731262,2.20738290056554,-0.166208936219115,0.867992527179365,NA,"HRH4","59340","histamine receptor H4"
"ENSG00000171766",1.32590795350023,0.275572290072263,1.65800183078515,0.166207470314894,0.867993680757267,0.90832723608286,"GATM","2628","glycine amidinotransferase"
"ENSG00000165006",915.758443705576,0.0110653348780203,0.0665761564208978,0.16620567291486,0.867995095202694,0.90832723608286,"UBAP1","51271","ubiquitin associated protein 1"
"ENSG00000141527",2.77019032706237,-0.180298884557687,1.0850735939011,-0.166162816578616,0.868028820679841,0.90832723608286,"CARD14","79092","caspase recruitment domain family member 14"
"ENSG00000132819",174.224958776792,0.024462369203478,0.147236818518782,0.166143016737063,0.868044402099965,0.90832723608286,"RBM38","55544","RNA binding motif protein 38"
"ENSG00000156873",238.691840530725,-0.0200659822106368,0.12098169447124,-0.165859655862292,0.868267397620382,0.908494290768561,"PHKG2","5261","phosphorylase kinase catalytic subunit gamma 2"
"ENSG00000007255",32.9167171158943,-0.0510439808726884,0.309142071860643,-0.165114960139422,0.868853498139735,0.909013665921394,"TRAPPC6A","79090","trafficking protein particle complex subunit 6A"
"ENSG00000196972",17.8788589430094,-0.0681262251194955,0.412716400431914,-0.16506788935017,0.868890546855203,0.909013665921394,"SMIM10L2B","644596","small integral membrane protein 10 like 2B"
"ENSG00000132465",3.41603088094548,-0.159957188049917,0.973707691074117,-0.16427639374345,0.869513564283749,0.909599097337023,"JCHAIN","3512","joining chain of multimeric IgA and IgM"
"ENSG00000136270",783.540061872218,0.0120764169806888,0.0736404312299505,0.163991665705743,0.869737704792235,0.909767208200251,"TBRG4","9238","transforming growth factor beta regulator 4"
"ENSG00000108433",381.757274712552,-0.0164397702722683,0.100329827555968,-0.163857256338824,0.869843516709449,0.909811528927884,"GOSR2","9570","golgi SNAP receptor complex member 2"
